Unnamed: 0,medio,fecha,titulo,nivel,estado,chars,segundos,url_final,error,texto
60,Azteca Jalisco,09-06-26,¡Imposible transitar! Así se encuentra la ciclovía de Mariano Otero y Periférico,trafilatura,trafilatura,485,1.11,https://www.aztecajalisco.com/local/denuncian-que-la-ciclovia-avenida-mariano-otero-y-periferico-esta-inundada/,,"Llena de lodo, agua y basura, así se encuentra la ciclovía que se encuentra sobre Mariano Otero y Periférico, en la colonia El Briseño, en Zapopan.
Además, las alcantarillas y bocas de tormentas llenas de lodo y basura que se encuentran en la zona complican el paso de los ciclistas; denuncian que es imposible transitar por lo resbaloso de la zona.
Video con información de Antonio Sánchez
Te puede interesar: Se abre socavón en Independencia; vecinos temen que crezca con las lluvias"
61,NTR Guadalajara,08-06-26,Acuden 119 mil a Bien de Noche,trafilatura,trafilatura,1130,0.36,https://www.ntrguadalajara.com/post.php?id_nota=245654,,"La última edición del programa Bien de Noche, realizada la noche del sábado, registró una asistencia de 119 mil personas, de acuerdo con el gobierno de Guadalajara. Fue dedicada a la Copa Mundial de la FIFA 2026 y a la celebración del Día del Padre.
El ayuntamiento resaltó que durante la jornada plazas, jardines, templos y corredores del primer cuadro de la ciudad albergaron actividades culturales, deportivas y recreativas gratuitas dirigidas a personas de todas las edades.
Entre las principales atracciones destacó la Vía RecreActiva Nocturna y la proyección de videomapping sobre la Catedral Metropolitana, así como una noche astronómica en la explanada de los Dos Templos, donde se realizaron actividades de divulgación científica.
Además, en las inmediaciones del Santuario de Guadalupe se ofrecieron jornadas de vacunación antirrábica, talleres de adiestramiento para mascotas, clases de danzón, exhibiciones de break dance y proyecciones audiovisuales.
Asimismo, en el Parque Revolución se desarrollaron exhibiciones de ajedrez monumental y actividades inspiradas en el futbol orientadas a la convivencia familiar.
jl/I"
62,UDGTV,08-06-26,Tlajomulco construirá ciclovía en la Avenida López Mateos,trafilatura,trafilatura,1165,0.3,https://udgtv.com/noticias/tlajomulco-construira-ciclovia-en-la-avenida-lopez-mateos/320062,,"Guadalajara, Jalisco.
El alcalde de Tlajomulco, Gerardo Quirino Velázquez, anunció la construcción de infraestructura ciclista en la concurrida Avenida López Mateos.
El edil aseguró que ya se cuenta con los recursos para ejecutar la obra, la cual busca impulsar nuevas alternativas de movilidad en el municipio.
""Quiero agradecer que esta visión de expansión de un programa tan importante como MiBici se pueda concretar. Va a ayudar bastante, gobernador, a generar alternativas e incentivar a los ciudadanos a bajarse del vehículo.
Esto, sin duda, tendrá un impacto positivo en cómo nos movemos en esta zona, que representa un reto importante para el sur de López Mateos"".
El proyecto pretende ofrecer alternativas seguras y sustentables para los ciclistas, reducir el uso del automóvil y mejorar la conectividad vial en una de las arterias más transitadas de la Zona Metropolitana de Guadalajara.
- Te podría interesar:
- Tlajomulco construirá ciclovía en la Avenida López Mateos- 08 junio, 2026
- Arranca MiBici eléctrica; buscan eliminar cobro extra- 08 junio, 2026
- Fiscalía clausura ocho anexos; en uno de ellos había un paciente con sarampión- 04 junio, 2026"
63,NTR Guadalajara,08-06-26,Electrifican al menos 9 estaciones de MiBici,trafilatura,trafilatura,1585,0.22,https://www.ntrguadalajara.com/post.php?id_nota=245656,,"El sistema de bicicletas públicas MiBici comenzó ya el proceso de electrificación de sus estaciones de cara a la entrada en operación de sus bicicletas eléctricas, modelo cuyas unidades serán presentadas este lunes. El proceso se realiza actualmente en al menos nueve ciclopuertos.
Entre las estaciones modificadas recientemente se encuentran la 033, ubicada en avenida Hidalgo con calle Pedro Loza, y la 195, en Ramón Corona y avenida Juárez
La estación 038, ubicada en Hidalgo y Nicolás Romero, también pasa por un proceso de electrificación, así como la 084, ubicada en la calle Montenegro con avenida Chapultepec, y la 130, ubicada en calle Ruiz de Alarcón y avenida Ignacio L. Vallarta.
Lo mismo sucede en la estación 061, ubicada entre las calles Argentina y Libertad; la 073, en avenida La Paz y calzada del Federalismo; la 127, entre las avenidas de Los Arcos y Ignacio L. Vallarta, y la 128, ubicada en calle Emilio Castelar y José María Morelos.
Las autoridades del sistema MiBici recomendaron a las personas usuarias planear sus recorridos con anticipación y consultar los canales oficiales para conocer las estaciones involucradas y posibles afectaciones durante los trabajos.
Las estaciones que se incorporan a esta etapa del proyecto serán dadas a conocer por MiBici a través de sus plataformas informativas.
Hoy a las 17 horas el gobernador de Jalisco, Pablo Lemus Navarro, encabezará la presentación de las unidades eléctricas para la expansión y modernización de MiBici. El acto se realizará en la Plaza Luis Barragán, en la colonia Mexicaltzingo, en Guadalajara.
jl/I"
64,UDGTV,08-06-26,Arranca MiBici eléctrica; buscan eliminar cobro extra,trafilatura,trafilatura,1540,0.33,https://udgtv.com/noticias/arranca-mibici-electrica-buscan-eliminar-cobro-extra/320060,,"Guadalajara, Jalisco.
Fue presentado el programa de bicicletas eléctricas de MiBici, que en su primera etapa arrancará con 16 estaciones y mil bicicletas contempladas para operar en la ciudad.
El gobernador de Jalisco, Pablo Lemus, destacó que se trata de una nueva opción de movilidad urbana, sustentable, ágil y accesible para trayectos cortos, que ayudará a reducir los tiempos de traslado y el uso del automóvil en la Zona Metropolitana de Guadalajara.
""El uso de la bicicleta para las y los ciclistas es complicado. Tenemos muchas subidas, muchas bajadas y el calor es bastante fuerte.
Contar con mil bicicletas eléctricas de última generación ayuda muchísimo a la movilidad de las y los ciclistas del Área Metropolitana de Guadalajara"".
Además, Lemus anunció que solicitará al Congreso del Estado una modificación a la Ley de Ingresos para eliminar el cobro de 10 pesos por desanclaje en las bicicletas eléctricas.
Argumentó que retirar este cargo incentivará el uso del transporte sustentable, facilitará la movilidad no motorizada y apoyará la economía de los usuarios que optan por alternativas ecológicas.
""Vamos a solicitarlo al Congreso del Estado de Jalisco porque, dentro de la Ley de Ingresos, desde hace muchos años se contempla que cada vez que se retira una bicicleta de los puertos de carga eléctrica se cobren 10 pesos adicionales.
Proponemos que quienes estén inscritos en el programa anual de MiBici ya no paguen esos 10 pesos por desanclaje. Solo esperamos que las y los diputados lo aprueben"".
- Te podría interesar:"
65,Crónica Jalisco,08-06-26,Tlajomulco se suma a expansión de Mi Bici con bicicletas eléctricas en López Mateos,trafilatura,trafilatura,2448,0.99,https://www.cronica.com.mx/jalisco/guadalajara/2026/06/08/tlajomulco-se-suma-a-expansion-de-mi-bici-con-bicicletas-electricas-en-lopez-mateos/,,"La expansión del sistema de bicicletas públicas Mi Bici llegará al sur de la ciudad con una nueva modalidad que incluirá bicicletas eléctricas. Tlajomulco será uno de los municipios donde arrancará el programa piloto Mi Bici+, diseñado para fortalecer las opciones de movilidad en el corredor de López Mateos.
El anuncio se realizó durante la presentación de la nueva etapa del sistema, encabezada por el gobernador de Jalisco, Pablo Lemus Navarro, en Guadalajara. El proyecto contempla la incorporación de mil bicicletas eléctricas y la instalación de cien nuevas estaciones en distintos puntos del Área Metropolitana.
Para Tlajomulco, la estrategia se enfocará inicialmente en las zonas de Santa Anita, San Agustín y Bosques de Santa Anita, donde se busca facilitar los traslados hacia centros educativos, áreas comerciales, servicios y otros sistemas de transporte público.
El presidente municipal, Gerardo Quirino Velázquez Chávez, señaló que la diversificación de alternativas de movilidad es una de las principales herramientas para enfrentar los retos de desplazamiento en el corredor sur de la metrópoli.
""Hoy, con esta extraordinaria noticia, podemos decir que estamos avanzando en la ruta correcta. Quiero agradecerte que esta visión de expansión de un programa tan importante como Mi Bici se pueda concretar. Va a ayudar bastante, gobernador, a generar alternativas e incentivar a los ciudadanos a bajarnos del vehículo. Esto, sin duda, tendrá un impacto positivo en cómo nos movemos en esta zona, que representa un reto importante para el sur de López Mateos"".
Las nuevas bicicletas eléctricas permitirán realizar trayectos más largos y con menor esfuerzo físico, ampliando las posibilidades de uso para distintos sectores de la población. Además, el sistema busca complementar la red de transporte público y ofrecer una alternativa accesible para la movilidad cotidiana.
La ampliación de Mi Bici también pretende contribuir a la reducción de emisiones contaminantes y a disminuir la dependencia del automóvil en una de las zonas con mayor crecimiento habitacional de la metrópoli.
De acuerdo con las autoridades, el proyecto es resultado del trabajo conjunto entre el Gobierno de Jalisco, los municipios metropolitanos, el Instituto Metropolitano de Planeación (IMEPLAN), la Agencia Metropolitana de Infraestructura para la Movilidad y organismos internacionales que participan en el desarrollo de estrategias de movilidad sustentable."
66,El Occidental,04-06-26,"Oblatos concentra miles de viajes en bicicleta, pero sin nuevas ciclovías en Guadalajara",trafilatura,trafilatura,298,0.26,https://oem.com.mx/eloccidental/local/oblatos-concentra-miles-de-viajes-en-bicicleta-pero-sin-nuevas-ciclovias-en-guadalajara-30361195,,"Localjueves, 4 de junio de 2026
En la zona de Oblatos se registran más de 10 mil viajes diarios en bicicleta, pero la infraestructura existente resulta insuficiente
LOCAL
Le encontraron el dispositivo oculto entre sus prendas de vestir
Estiman que al centro de Guadalajara asistirán 92 mil personas"
67,Mural,04-06-26,Moderniza MiBici sus estaciones,trafilatura,trafilatura,461,0.82,https://www.mural.com.mx/moderniza-mibici-sus-estaciones/ar3216141?v=2,,"COMUNIDAD
02 MIN 30 SEG
Paulina Fonseca
Guadalajara, México (04 junio 2026) .-05:00 hrs
Autoridades de Movilidad realizan la sustitución de algunas estaciones mecánicas de MiBici para instalar terminales eléctricas. Crédito: Cortesía
La Agencia Metropolitana de Infraestructura para la Movilidad (AMIM) informó que realiza la sustitución de algunas estaciones mecánicas de MiBici para instalar en su lugar terminales eléctricas en distintos puntos de la Ciudad."
68,El Informador,03-06-26,"Develan escultura ""Las Bicicletas: el arte del equilibrio"" en avenida Universidad",trafilatura,trafilatura,2997,0.37,https://www.informador.mx/jalisco/develan-escultura-las-bicicletas-el-arte-del-equilibrio-en-avenida-universidad-20260603-0148.html,,"Develan escultura ""Las Bicicletas: el arte del equilibrio"" en avenida Universidad
El alcalde de Zapopan resalta que la escultura enfatiza la urgencia de más espacios para la movilidad no motorizada
La obra fue inaugurada en el marco del Día Internacional de la Bicicleta. EL INFORMADOR / A. NAVARRO
El Gobierno municipal de Zapopan y el Gobierno de Jalisco inauguraron la obra monumental ""Las Bicicletas: el arte del equilibrio"" en el camellón de la avenida Universidad en aquel municipio.
La escultura es del artista Gilberto Aceves Navarro, ya fallecido y cuya obra se inaugura en el marco del Día Internacional de la Bicicleta, siendo considerada como una de las creaciones más emblemáticas del artista mexicano.
La importancia de la movilidad no motorizada
El alcalde de Zapopan, Juan José Frangie, resaltó que la escultura enfatiza la urgencia de más espacios para la movilidad no motorizada.
""Esta escultura tiene un mensaje muy poderoso: frente a los nuevos retos de la movilidad que tenemos, no solamente en Zapopan, en Jalisco, en la República Mexicana, en el municipio, el propio maestro Gilberto Aceves nos decía que esta exposición está pensada frente al uso excesivo del automóvil en las ciudades modernas"".
Lee: MiBici registra 13 mil viajes diarios y suma más de 37 millones de trayectos desde su creación
Por lo tanto, el alcalde urgió a que se vuelvan a construir ciudades para las personas y no los automóviles, al señalar que el 85% de la contaminación proviene de los automotores.
El Gobernador de Jalisco, Pablo Lemus, también asistió al evento, en el cual resaltó que desde que era alcalde de Zapopan se impulsaron distintos proyectos de movilidad y destacó la construcción de la ciclovía en avenida Universidad, la de Santa Margarita y la que se ubica en el Periférico y que forma parte del sistema de transporte Peribús.
Zapopan se compromete a acercar expresiones artísticas en espacio públicos
El municipio aseguró que la oferta cultural del municipio se consolida y reafirma el compromiso de acercar expresiones artísticas de gran relevancia a la ciudadanía mediante espacios públicos que fomenten la reflexión, la convivencia y la participación comunitaria para la población.
Autoridades refirieron que se trata del inicio de la instalación de varias esculturas en la zona con el fin de aprovechar el espacio público, por lo que quedará para apreciación de los cientos de conductores que transitan a diario por aquí, acercándoles el arte y la cultura.
La develación de la escultura se dio como parte de la inauguración del paso elevado que va de avenida Patria a avenida Universidad.
Lee: ¿De cuánto es la multa por invadir la ciclovía en Guadalajara?
- Mantente al día con las noticias, únete a nuestro canal de WhatsApp https://www.whatsapp.com/channel/0029VaAf9Pu9hXF1EJ561i03
AL
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
69,El Informador,03-06-26,"Develan escultura ""Las Bicicletas: el arte del equilibrio"" en avenida Universidad",trafilatura,trafilatura,2997,0.07,https://www.informador.mx/jalisco/develan-escultura-las-bicicletas-el-arte-del-equilibrio-en-avenida-universidad-20260603-0148.html,,"Develan escultura ""Las Bicicletas: el arte del equilibrio"" en avenida Universidad
El alcalde de Zapopan resalta que la escultura enfatiza la urgencia de más espacios para la movilidad no motorizada
La obra fue inaugurada en el marco del Día Internacional de la Bicicleta. EL INFORMADOR / A. NAVARRO
El Gobierno municipal de Zapopan y el Gobierno de Jalisco inauguraron la obra monumental ""Las Bicicletas: el arte del equilibrio"" en el camellón de la avenida Universidad en aquel municipio.
La escultura es del artista Gilberto Aceves Navarro, ya fallecido y cuya obra se inaugura en el marco del Día Internacional de la Bicicleta, siendo considerada como una de las creaciones más emblemáticas del artista mexicano.
La importancia de la movilidad no motorizada
El alcalde de Zapopan, Juan José Frangie, resaltó que la escultura enfatiza la urgencia de más espacios para la movilidad no motorizada.
""Esta escultura tiene un mensaje muy poderoso: frente a los nuevos retos de la movilidad que tenemos, no solamente en Zapopan, en Jalisco, en la República Mexicana, en el municipio, el propio maestro Gilberto Aceves nos decía que esta exposición está pensada frente al uso excesivo del automóvil en las ciudades modernas"".
Lee: MiBici registra 13 mil viajes diarios y suma más de 37 millones de trayectos desde su creación
Por lo tanto, el alcalde urgió a que se vuelvan a construir ciudades para las personas y no los automóviles, al señalar que el 85% de la contaminación proviene de los automotores.
El Gobernador de Jalisco, Pablo Lemus, también asistió al evento, en el cual resaltó que desde que era alcalde de Zapopan se impulsaron distintos proyectos de movilidad y destacó la construcción de la ciclovía en avenida Universidad, la de Santa Margarita y la que se ubica en el Periférico y que forma parte del sistema de transporte Peribús.
Zapopan se compromete a acercar expresiones artísticas en espacio públicos
El municipio aseguró que la oferta cultural del municipio se consolida y reafirma el compromiso de acercar expresiones artísticas de gran relevancia a la ciudadanía mediante espacios públicos que fomenten la reflexión, la convivencia y la participación comunitaria para la población.
Autoridades refirieron que se trata del inicio de la instalación de varias esculturas en la zona con el fin de aprovechar el espacio público, por lo que quedará para apreciación de los cientos de conductores que transitan a diario por aquí, acercándoles el arte y la cultura.
La develación de la escultura se dio como parte de la inauguración del paso elevado que va de avenida Patria a avenida Universidad.
Lee: ¿De cuánto es la multa por invadir la ciclovía en Guadalajara?
- Mantente al día con las noticias, únete a nuestro canal de WhatsApp https://www.whatsapp.com/channel/0029VaAf9Pu9hXF1EJ561i03
AL
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
70,Pasajero 7,03-06-26, ,trafilatura,trafilatura,2776,0.63,https://www.pasajero7.com/fortalece-jalisco-la-movilidad-sostenible-saludable-accesible-en-dia-mundial-la-bicicleta/,,"En el marco del Día Mundial de la Bicicleta —que se conmemora cada 3 de junio—, el Gobierno de Jalisco destaca los avances consolidados en materia de movilidad activa y sostenible con el fortalecimiento de infraestructura ciclista, la expansión del sistema de bicicletas públicas MiBici y la promoción de una cultura de movilidad más saludable e incluyente.
A través de la Agencia Metropolitana de Infraestructura para la Movilidad del Área Metropolitana de Guadalajara (AMIM), se impulsa el uso de la bicicleta y la movilidad activa mediante el sistema MiBici, uno de los proyectos más importantes de movilidad sostenible en el país.
Actualmente, el sistema registra un promedio de 13 mil viajes diarios y más de 380 mil viajes mensuales. Cuenta con 370 estaciones, 4 mil 79 bicicletas y más de 16 mil personas usuarias activas, quienes han realizado más de 37 millones de viajes desde el inicio de operaciones del sistema.
Cada bicicleta realiza en promedio tres recorridos al día, reflejo de una creciente adopción de este medio de transporte por parte de las y los habitantes del Área Metropolitana de Guadalajara (AMG).
TE RECOMENDAMOS LEER: Caminar y pedalear, la respuesta urgente ante la crisis del sedentarismo infantil
Este año se puso en marcha MiBici Kids, un programa orientado a que niñas y niños se apropien del espacio público mediante el préstamo gratuito de bicicletas, promoviendo la movilidad activa y hábitos saludables.
Actualmente, el AMG cuenta con 338 kilómetros de ciclovías, cuya conservación y mantenimiento también forma parte de las acciones que realiza la AMIM para fortalecer la infraestructura destinada a las personas ciclistas.
La bicicleta se ha consolidado como una herramienta clave para construir ciudades más sostenibles, saludables e incluyentes. Reconocida por la Organización Mundial de la Salud (OMS) como una actividad física que contribuye al bienestar de las personas, su uso ha crecido en todo el mundo como una alternativa eficiente para reducir la congestión vehicular, disminuir emisiones contaminantes, mejorar la movilidad y fortalecer la salud pública.
Jalisco se mantiene a la vanguardia de la movilidad sostenible, compartiendo visión y tecnología con ciudades como San Francisco, Chicago, Montreal, Toronto, Nueva York y Ciudad de México.
En América Latina, destaca junto a urbes como Bogotá, Brasilia y São Paulo, que también han apostado por sistemas de bicicleta pública como una herramienta clave para construir ciudades más humanas, saludables y conectadas.
Con estas acciones, Jalisco reafirma su apuesta por una movilidad más sostenible, saludable y eficiente, alineada con las mejores prácticas internacionales y con el objetivo de construir ciudades más humanas, conectadas y respetuosas con el medio ambiente."
71,Quadratin,03-06-26,Suma Jalisco 338 km de ciclovías y expande MiBici en el AMG,trafilatura,trafilatura,2446,0.24,https://jalisco.quadratin.com.mx/sucesos/suma-jalisco-338-km-de-ciclovias-y-expande-mibici-en-el-amg/,,"Toman protesta 2 mil 500 ciudadanos en Redes de Cercanía en Tlajomulco
                
                
Guadalajara, Jal. a 28 de agosto de 2026            
        
              03 de junio de 2026                  
            
 , 
             
              12:01 
            
          
            
            Redacción/Quadratín Jalisco             
          
        GUADALAJARA, Jal., 3 de junio de 2026.- En el marco del Día Mundial de la Bicicleta, el Gobierno de Jalisco destacó los avances consolidados en movilidad activa y sostenible mediante el fortalecimiento de la infraestructura ciclista y la expansión del sistema de bicicletas públicas MiBici.
A través de la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM), el estado impulsa este medio de transporte como una alternativa clave para reducir la congestión vehicular, disminuir emisiones contaminantes y mejorar la salud pública.
Cifras clave de MiBici en el Área Metropolitana de Guadalajara (AMG):
- Viajes diarios: 13 mil trayectos en promedio.
- Viajes mensuales: Más de 380 mil recorridos.
- Infraestructura: 370 estaciones disponibles.
- Flota: 4 mil 79 bicicletas en circulación.
- Usuarios: Más de 16 mil personas activas.
- Histórico: Más de 37 millones de viajes desde su inicio.
Cada unidad del sistema realiza un promedio de tres recorridos al día, lo que refleja una creciente adopción de este transporte por parte de los habitantes de la metrópoli. Además, la AMIM opera actualmente 338 kilómetros de ciclovías bajo un esquema de conservación y mantenimiento constante.
Como parte de las innovaciones de este año, se puso en marcha el programa ""MiBici Kids"". Esta iniciativa está orientada a que las infancias se apropien del espacio público mediante el préstamo gratuito de bicicletas, promoviendo hábitos saludables desde temprana edad.
Con estas acciones, respaldadas por las recomendaciones de la Organización Mundial de la Salud (OMS), Jalisco se mantiene a la vanguardia de la movilidad sostenible. El estado comparte visión y tecnología con capitales globales como Nueva York, San Francisco, Chicago, Montreal, Toronto y la Ciudad de México, además de liderar en América Latina junto a urbes como Bogotá, Brasilia y São Paulo.
CNTE bloquea ahora oficinas del ISSSTE y SEP en CDMX 
              
                                  
                
                 Madre con muerte encefálica da a luz y dona a 5 personas en el IMSS"
72,Página 24 Jalisco,03-06-26,Propone Morena Ampliar la Infraestructura Ciclista en Guadalajara,trafilatura,trafilatura,2738,0.57,https://pagina24jalisco.com.mx/2026/06/04/local/propone-morena-ampliar-la-infraestructura-ciclista-en-guadalajara/,,"También Piden Reducir Desigualdades Territoriales
Piden Crear Programa Integral de Ampliación de Infraestructura Ciclista Para la Comunidad de Oblatos, una de las Zonas con Mayor Número de Viajes Diarios en Bicicleta en el AMG
En el marco del Día Mundial de la Bicicleta, conmemorado este 3 de junio, el regidor de Morena en Guadalajara, Juan Alberto Salinas Macías, presentó dos iniciativas enfocadas en fortalecer la movilidad sustentable, ampliar la infraestructura ciclista y reducir las desigualdades territoriales en la ciudad.
La primera propuesta busca que el Ayuntamiento elabore un Programa Integral de Ampliación de Infraestructura Ciclista para la comunidad de Oblatos, una de las zonas con mayor número de viajes diarios en bicicleta en el Área Metropolitana de Guadalajara (AMG), pero que actualmente presenta un importante rezago en infraestructura segura para ciclistas.
Cabe destacar, que en la actual administración municipal no se ha construido un solo kilómetro de ciclovía, ni se tienen consideradas obras al respecto para este año, según el Programa Operativo Anual de Obra Pública.
De acuerdo con la iniciativa y datos del propio Plan Integral de Movilidad Urbana Sustentable, Oblatos registra más de 10 mil viajes ciclistas diarios; sin embargo, la infraestructura disponible resulta insuficiente para garantizar condiciones adecuadas de conectividad, seguridad vial y accesibilidad para miles de personas que utilizan la bicicleta para trasladarse al trabajo, la escuela o realizar actividades cotidianas.
La propuesta plantea elaborar un diagnóstico técnico integral, identificar corredores prioritarios y desarrollar un programa con metas, cronograma e indicadores que permita ampliar la red ciclista, mejorar la intermodalidad con el transporte público y fortalecer la movilidad activa en la zona oriente de Guadalajara.
Por otro lado, Salinas Macías presentó una reforma al Reglamento de Movilidad de Guadalajara para que las acciones de compensación derivadas de nuevos desarrollos inmobiliarios se destinen preferentemente a la construcción de infraestructura pública permanente para movilidad sustentable, como ciclovías, cruceros seguros, infraestructura peatonal y conexiones intermodales.
Actualmente, explicó el edil, algunas compensaciones urbanísticas pueden materializarse mediante la entrega de bienes muebles o equipamiento con vida útil limitada, mientras que la ciudad continúa enfrentando déficits históricos en infraestructura ciclista y peatonal. La iniciativa propone priorizar obras públicas permanentes que generen beneficios colectivos de largo plazo y reduzcan desigualdades urbanas.
Ambas iniciativas fueron turnadas a comisiones para su análisis dentro del Ayuntamiento de Guadalajara."
73,Notisistema,03-06-26,Paso elevado en Patria y Universidad cuenta con ciclovía y parque lineal,trafilatura,trafilatura,984,0.19,https://www.notisistema.com/noticias/paso-elevado-en-patria-y-universidad-cuenta-con-ciclovia-y-parque-lineal/,,"El nuevo paso elevado vehicular ubicado en el cruce de las avenidas Patria y Universidad fue inaugurado este miércoles en Zapopan como parte de una estrategia para mejorar la movilidad en la Zona Real.
La obra abarca una superficie de más de 91 mil metros cuadrados y beneficia directamente a cerca de 15 mil habitantes.
La infraestructura permite el flujo continuo de vehículos de avenida Patria hacia avenida Universidad, además de incorporar adecuaciones para facilitar los movimientos viales en la zona.
El proyecto incluyó banquetas con accesibilidad universal, reconfiguración de semáforos y paradas de transporte público.
También se construyó una ciclovía sobre avenida Universidad para fortalecer la movilidad sustentable.
La intervención forma parte de un plan integral que contempla mejoras en vialidades, espacios públicos y cruceros seguros, con el objetivo de incrementar la conectividad y la seguridad para peatones, ciclistas y automovilistas. (Por Edgar Flores Maciel)"
74,El Informador,03-06-26,Eliminarán cobros en MiBici por uso de bicicletas eléctricas,trafilatura,trafilatura,2790,0.34,https://www.informador.mx/jalisco/eliminaran-cobros-en-mibici-por-uso-de-bicicletas-electricas-20260603-0101.html,,"Eliminarán cobros en MiBici por uso de bicicletas eléctricas
Se trata de una iniciativa que modificará la Ley de Ingresos del Estado de Jalisco 2026, la cual establece que el uso de bicicleta eléctrica en el sistema de ""MiBici"" tiene un costo de 10 pesos por su uso hasta por 10 minutos
Será el Congreso de Jalisco el que determine si es aprobada o no la iniciativa. EL INFORMADOR/A. Navarro
El Gobernador de Jalisco, Pablo Lemus, anunció que enviará una iniciativa al Congreso de Jalisco para eliminar los cobros en el sistema de ""MiBici"" por uso de bicicleta eléctrica.
Se trata de una iniciativa que modificará la Ley de Ingresos del Estado de Jalisco 2026, la cual establece que el uso de bicicleta eléctrica en el sistema de ""MiBici"" tiene un costo de 10 pesos por su uso hasta por 10 minutos. Dicha ley también marca un cobro de dos pesos por cada minuto extra.
Te recomendamos: ¿A qué hora se reactivan las lluvias a Guadalajara este miércoles?
""Se va a enviar hoy para eliminar cualquier cobro para desanclar esas bicicletas eléctricas"", dijo el Gobernador en el evento de inauguración de la escultura ""Las Bicicletas: el arte del equilibrio"" en la avenida Universidad de Zapopan.
A decir del mandatario estatal, la propuesta busca que la población jalisciense ""se anime a utilizar cada vez más el sistema de MiBici, ahora con las bicis eléctricas"", indicó el Gobernador.
Adquieren más bicicletas eléctricas en 2026
Pablo Lemus recordó que, para este año, se adquirieron mil bicicletas eléctricas para incorporarlas al sistema de MiBici, las cuales se instalarán en distintos ciclopuertos que forman parte del sistema.
""La altimetría de la ciudad también tiene complicaciones. No es tan fácil andar en la bici con subidas y bajadas, luego el calorcito, la lluvia. Las bicis eléctricas nos van a ayudar mucho en la movilidad"", comentó.
Para este año, la suscripción al sistema de MiBici también tuvo un incremento en su suscripción anual, al pasar de un costo de 494 pesos durante el año pasado hasta los 600 pesos para este año, aunque el incremento en el costo se justificó por la incorporación de las bicicletas eléctricas al sistema.
Será el Congreso de Jalisco el que determine si es aprobada o no la iniciativa: primero, deberá recibirla el pleno, posteriormente, se turnará a comisiones para que hagan la modificación y, finalmente, el pleno la retomará para su discusión y posible aprobación o rechazo.
Lee también: Guadalajara bajo la lluvia: estos son los cierres viales y afectaciones de este miércoles
*Mantente al día con las noticias, únete a nuestro canal de WhatsApp *
NA
Recibe las últimas noticias en tu e-mail
Todo lo que necesitas saber para comenzar tu día
Registrarse implica aceptar los Términos y Condiciones"
75,Mural,03-06-26,Pide Congreso ampliar sistema Mi Bici hacia Tlaquepaque,trafilatura,trafilatura,543,0.87,https://www.mural.com.mx/pide-congreso-ampliar-sistema-mi-bici-hacia-tlaquepaque/ar3215872,,"COMUNIDAD
02 MIN 00 SEG
Martín Aquino
Guadalajara, México (03 junio 2026) .-15:45 hrs
Diputados del PVEM llaman a la Agencia Metropolitana de Infraestructura para la Movilidad a ampliar Mi Bici, sobre todo hacia Tlaquepaque. Crédito: Grupo REFORMA
A través de un exhorto impulsado por los diputados del Partido Verde, José Guadalupe Buenrostro y Alberto Alfaro, el Congreso local pidió a la Agencia Metropolitana de Infraestructura para la Movilidad (AMIM), ampliar el sistema de bicicletas públicas Mi Bici, particularmente hacia Tlaquepaque."
