Unnamed: 0,medio,fecha,titulo,nivel,estado,chars,segundos,url_final,error,texto
32,Página 24 Jalisco,09/09/2024,Piden Ampliar Vía RecreActiva,trafilatura,trafilatura,2348,0.86,https://pagina24jalisco.com.mx/2024/09/09/local/piden-ampliar-via-recreactiva/,,"Celebran 20 años de la ruta en Guadalajara
Por Elizabeth Ríos Chavarría
A 20 años de su creación como un referente de convivencia, cultura y sobre todo movilidad en la ciudad, tapatíos disfrutaron su domingo en la ya tradicional Vía RecreActiva; pugnaron por ampliar todavía más su tramo a otras partes de la ciudad.
Como cada domingo, cientos -si no es que miles- salieron desde temprano con sus bicicletas y acompañados de algún amigo o familiar, con la finalidad de recorrer parte de los 31 kilómetros con los que está conformada esta vía.
Tapatíos que platicaron para Página 24 expresaron su sentir con respecto a esta vía ahora con su 20 aniversario, así como sus sugerencias a fin de que esta sea mejorada por parte de autoridades estatales y municipales.
""Desde chiquillo nos veníamos mis hermanos y yo para acá al centro (…). Sí ha cambiado mucho, pero al menos está más larga, ahora creo que tiene más cosas para entretenerte como en Parque Rojo y sus actividades o aquí en el mero centro"", expresó Matías Saucedo Barragán.
""En sí no le pediría nada, está muy a gusto recorrerte el tramo que conecta Guadalajara y Zapopan en las mañanas para entrenar. A lo mejor abrirla más para otros municipios, que llegue para Tonalá, más para el lado de Tlaquepaque"", consideró Julio Tafolla.
""La visita obligada es cada quince días porque nos ponemos a recorrerla de punta a punta. Yo no la conocía hasta hace apenas unos años que una amiga y su familia me invitaron y desde entonces no he dejado de visitarla, ahora un trayecto (de la vía) me queda cerca de mi casa, entonces, es muy fácil tomarla y se me hace bien, es un buen ejercicio, pero también la oportunidad de convivir con familia o con amigos"", añadió Lucía Navarro.
Con 31 kilómetros de recorrido, se estima que cada semana más de 100 mil personas visitan la Vía RecreActiva. Para su funcionamiento participan trabajadores de 25 dependencias municipales, estatales y de educación, quienes se encargan de delimitar el trayecto y vigilar para que todo transcurra con normalidad y seguridad.
Son cerca de 35 actividades que se realizan cada domingo a lo largo del recorrido para el disfrute de grandes y chicos. Sin embargo, por su 20 aniversario, las autoridades implementaron actividades varias entre las que se encontraron exhibiciones, rodadas, pinta de murales de arte urbano y juegos."
33,Notisistema,09/09/2024,Tapatíos celebran 20 años de la Vía RecreActiva con actividades familiares y deportivas,trafilatura,trafilatura,673,0.27,https://www.notisistema.com/noticias/tapatios-celebran-20-anos-de-la-via-recreactiva-con-actividades-familiares-y-deportivas/,,"Miles de tapatíos celebraron el 20º aniversario de la Vía RecreActiva en Guadalajara con diversas actividades, como rodadas, exhibiciones y carreras. Diversos usuarios destacaron el crecimiento en rutas y seguridad, permitiendo que más personas disfruten del espacio.
El alcalde interino, Francisco Ramírez Salcido, y el gobernador electo, Pablo Lemus, participaron en la conmemoración. Ramírez reconoció el papel de los fundadores y activistas en este proyecto que ha transformado la ciudad, y subrayó la importancia de la ciudadanía en su éxito. Las celebraciones incluyeron la quinta etapa de la carrera ""Corramos la Meta"" y actividades en diversos parques de la ciudad."
36,NTR Guadalajara,06/09/2024,Festejarán 20 años de la Vía RecreActiva,trafilatura,trafilatura,1306,0.29,https://www.ntrguadalajara.com/post.php?id_nota=218918,,"El Ayuntamiento de Guadalajara presentó una serie de actividades por el aniversario 20 de la Vía RecreActiva, espacio consolidado como punto de reunión para la sana convivencia, recreación y actividad física de las personas. Cada semana reúne a más de 100 mil tapatíos.
Este domingo será el día en que se festejarán las dos primeras décadas del recorrido dominical, el cual tiene 31 kilómetros y suma esfuerzos de 25 dependencias municipales y estatales, así como de instituciones prestadoras de servicio social que impulsan más de 35 actividades de forma permanente.
""El domingo 8 (de septiembre) es el día especial, donde estaremos echando la casa por la ventana. Tendremos una exhibición de globos aerostáticos del Festival Internacional de León y también se tendrá la última etapa del Serial de Carreras de esta administración"", explicó el presidente municipal interino de Guadalajara, Francisco Ramírez Salcido.
También como parte de los festejos hoy se lanzará un podcast narrado por Jorge Cuevas en el que se podrá escuchar la historia de la Vía y mañana se instalará una mesa de diálogos y testimonios con usuarios del paseo en palacio municipal.
Para quienes festejen y disfruten de la Vía el domingo también habrá música, clases deportivas, un corredor gastronómico, entre otras actividades.
jl/I"
37,Tribuna de la bahia,03/09/2024,Urgen limpieza en la ciclovía y banquetas de la Avenida México,trafilatura,trafilatura,1269,0.63,https://tribunadelabahia.com.mx/limpieza-ciclovia-avenida-mexico/,,"Urgen limpieza en la ciclovía y banquetas de la Avenida México
A través de mensajes a la redacción de CPS Noticias y Tribuna de la Bahía, ciclistas y vecinos de la delegación de Ixtapa han solicitado la intervención de las autoridades municipales, en particular del departamento de Parques y Jardines, para que se realice una limpieza exhaustiva de la ciclovía y las banquetas que recorren la Avenida México, desde Mojoneras hasta el Centro Universitario de la Costa (CUC).
Los usuarios han expresado su preocupación por el estado de abandono en que se encuentra esta importante vía, la cual es utilizada diariamente por ciclistas, peatones y estudiantes. Denuncian la acumulación de basura, maleza y escombros, lo que dificulta el paso y representa un riesgo para la seguridad de quienes transitan por la zona.
""Es urgente que Parques y Jardines venga a dar una buena limpiada a toda la ciclovía y banquetas. Es una vía muy utilizada, especialmente por los estudiantes del CUC, y no es justo que esté en estas condiciones"", se lee en uno de los mensajes que se recibieron.
Los vecinos y usuarios de esta ciclovía esperan una pronta respuesta por parte de las autoridades para garantizar que este espacio público se mantenga en condiciones óptimas y seguras para todos."
38,NTR Guadalajara,03/09/2024,"AMG, ya con 15 ciclistas fallecidos",trafilatura,trafilatura,3632,0.27,https://www.ntrguadalajara.com/post.php?id_nota=218828,,"La cifra de ciclistas muertos en el Área Metropolitana de Guadalajara (AMG) asciende ya a 15 en 2024, con lo que está a dos de alcanzar los 17 decesos ocurridos en 2023.
La noche del lunes se registró la muerte número 15 en el Circuito Metropolitano Vicente Fernández al cruce con Valle de los Guamuchiles, en Tlajomulco de Zúñiga. Fue por atropellamiento.
El causante fue el conductor de una camioneta pick-up color negro que iba a exceso de velocidad y huyó de la escena.
Consultado al respecto, el vocero del colectivo Bicicleta Blanca, Yeriel Salcedo Torres, mencionó que en la ciudad hace falta instalar señalamientos e inhibidores para regular las altas velocidades en vialidades, factor en la última muerte de un ciclista.
""En esas vialidades es donde se pide infraestructura separada por el tema de ir muchos vehículos a altas velocidades, pero también creo que tenemos que abordar el pacificar o hacer que las personas que manejan regulen su velocidad"", afirmó.
El activista aclaró que todas las muertes de ciclistas registradas este año han sido por atropellamiento y que la velocidad ha sido una característica principal.
""Hasta ahorita todos los siniestros viales de los que tenemos registro han sido atropellados, donde la velocidad es uno de los factores que han estado incidiendo"", afirmó.
Ante el escenario descrito, Salcedo Torres consideró que la Policía Vial debe salir más a las calles a regular la circulación de los vehículos, implementar radares contra altas velocidades y aplicar multas significativas a conductores que infrinjan la ley.
15 peatones fallecieron en agosto por siniestros viales
Durante el mes de agosto la organización Pasos Blancos documentó 15 atropellamientos de personas peatonas en la ciudad que derivaron en el fallecimiento de las víctimas. Con ello el mes pasado fue el peor en lo que va del año en cuanto a fatalidades de este tipo.
""Estamos preocupados porque vemos un aumento de las cifras de las personas fallecidas con respecto al año anterior al mes de agosto sólo en el Área Metropolitana de Guadalajara. Refleja la falta de una política y agenda pública que esté enfocada en salvaguardar la vida de las personas"", mencionó Adonais Lee, representante de la organización.
En entrevista, dijo que las muertes son multifactoriales, pero la velocidad está presente casi en todas. Por ejemplo, el 86 por ciento de los decesos se dio en avenidas donde se permite circular a más de 50 kilómetros por hora.
""Falta una regulación de la velocidad en el Área Metropolitana de Guadalajara y tiene que ir acompañada de infraestructura y vigilancia, no basta con colocar la señal de restricción de velocidad. Hoy en día uno de los actores ausentes en la ciudad es la Policía Vial y hay cierta libertad para los conductores"".
Pasos Blancos detalló que el 23 por ciento de las muertes de agosto fue provocada por siniestros viales que tuvieron a un camión del transporte público como protagonista, lo que según Lee es muestra de que aún hay deficiencias en la vigilancia de los conductores de los camiones por parte de la Secretaría de Transporte (Setran).
Lamentó la actitud de la Setran y el gobierno de Jalisco que con decir que hay menos muertes que en la administración pasada, ya parece ser suficiente para ellos. Esto provoca que el problema no se aborde de manera integral.
""Tratar de minimizar el problema con tal de decir que se está haciendo un buen trabajo no está ayudando para identificar los problemas y que se trabaje sobre ellos. Me ha tocado escuchar al secretario cómo da la responsabilidad a la persona que fue atropellada y eso no abona al tema de la seguridad vial"".
jl/I"
39,Lider 919,27/08/2024,Bici Blanca alerta: la falta de ciclovías en accesos a Guadalajara aumenta muertes de ciclistas en 2024,trafilatura,trafilatura,2566,0.37,https://lider919.com/bici-blanca-alerta-la-falta-de-ciclovias-en-accesos-a-guadalajara-aumenta-muertes-de-ciclistas-en-2024/,,"Por Elizabeth Rivera Avelar
En 2024 han fallecido 14 ciclistas en el Área Metropolitana de Guadalajara (AMG), en todo 2023 ocurrieron 17, de acuerdo con la organización Bici Blanca, la asociación civil sostiene que la ciclovías son una medida eficiente para reducir este índice, el integrante de esta agrupación Sergio Vandick apuntó que la mayoría de las muertes ocurrieron en los ingresos de la ciudad, donde la infraestructura para ciclistas es inexistente.
""Es que no hay ciclovías en toda la ciudad, los ciclistas no solamente se mueven por donde hay infraestructura, de hecho muchos de los accidentes que se están dando cada vez más tienen que ver con entradas carreteras, autopistas urbanas donde evidentemente no existe infraestructura segura. Son importantísimas las ciclovías, de un ancho correcto y en vías principales que conecten puntos de origen y destino, por supuesto que son importantes para garantizar la seguridad de los ciclistas"", expuso.
La organización Bici Blanca enfatizó la importancia de las ciclovías como una medida eficaz para reducir estos accidentes, señala que, aunque la red de ciclovías ha crecido, su expansión aún es insuficiente y no garantiza la seguridad necesaria para los ciclistas.
Sergio Vandick, miembro de Bicicleta Blanca, destacó que factores como el exceso de velocidad, la invasión de ciclovías por parte de vehículos motorizados y la inadecuada aplicación de reglamentos contribuyen a este problema.
Menciona la urgente necesidad de que las autoridades municipales amplíen y mejoren la infraestructura ciclista, señaló el caso como el proyecto inconcluso de la ciclovía en la Avenida Copérnico.
Sergio también subrayó que las ciclovías deben ser de un ancho adecuado y ubicarse en vías principales que conecten los puntos de origen y destino de los ciclistas. Además, llama a una acción más decidida por parte de las autoridades para liberar estas vías de baches y vehículos estacionados de forma indebida.
En cuanto a la regulación de vehículos eléctricos como bicicletas y patinetes, Vandick sostiene que es un tema complejo que requiere una evaluación cuidadosa de cada tipo de vehículo, su velocidad y características para garantizar una convivencia segura en las calles.
La organización bicicleta Blanca ha resaltado que la situación de los siniestros en los que se ven afectados los ciclistas destaca la necesaria colaboración entre organizaciones, ciudadanos y gobiernos para desarrollar políticas efectivas que salvaguarden la vida de quienes eligen la bicicleta como medio de transporte ecológico y seguro."
40,Mural,14/08/2024,Crece uso de MiBici dentro de la Ciudad,trafilatura,trafilatura,310,0.74,https://www.mural.com.mx/crece-uso-de-mibici-dentro-de-la-ciudad/ar2856559,,"COMUNIDAD
03 MIN 00 SEG
Fernanda Carapia
Guadalajara, México (14 agosto 2024) .-05:00 hrs
En el primer semestre del año se realizaron 2 millones 336 mil 201 con MiBici, un aumento de 8.1% respecto al mismo periodo, pero de 2023. Crédito: Archivo Editorial
El uso del sistema de transporte MiBici va en aumento."
41,Meganoticias,10/08/2024,Realizan rodada por ciclista atropellada en Juan Gil Preciado,trafilatura,trafilatura,1957,0.29,https://www.meganoticias.mx/cdmx/noticia/realizan-rodada-por-ciclista-atropellada-en-juan-gil-preciado/541448,,"Movilidad
                                                                    
                                                Por:
                                                                    								Héctor Escamilla
                    							 
                    							
Guadalajara
Fecha: 10-08-2024
                                        Guadalajara
Fecha: 10-08-2024
Integrantes del colectivo Bicicleta Blanca realizaron una manifestación que inició en Casa Jalisco para reclamar justicia por la muerte de Adela Margarita Armenta Quevedo de 32 años, quien fue atropellada y muerta esta semana en el cruce de la avenida Juan Gil Preciado y Arco del Triunfo en Zapopan.
La joven se dirigía a trabajar cuando fue embestida por una camioneta Tornado de color rojo que a decir de testigos se pasó el alto del semáforo. El contingente realizó una rodada que partió de la residencia del ejecutivo, con dirección al punto del accidente y donde se instaló una bicicleta blanca anclada a un poste en homenaje a la víctima.
Los integrantes del colectivo señalaron que lo que va de este año suman 14 ciclistas muertos por accidentes viales, pero que en el caso de Juan Gi Preciado, suman dos víctimas en lo que va de 2024. Demandan que las autoridades realicen las intervenciones necesarias para garantizar la seguridad ciclista:
""Algo que queremos enfatizar en todos los medios es la necesidad de reconfigurar ese espacio, esa avenida. Constantemente han habido muchos siniestros vehiculares, siniestros en los cuales peatones han perdido la vida. Actualmente, hoy estamos por una ciclista que recientemente perdió la vida. Hoy de las cosas que venimos a pelear, a solicitar, es que no más muertes"", expresó Silvina Razo del colectivo Bicicleta Blanca.
Señalaron que ninguna muerte es justificable y menos a consecuencia de un siniestro vial. Familiares de la ciclista muerta señalaron que de momento no han aprehendido al responsable de este accidente."
42,Mural,10/08/2024,"Piden justicia por Adela, ciclista atropellada en Zapopan",trafilatura,trafilatura,349,0.74,https://www.mural.com.mx/piden-justicia-por-adela-ciclista-atropellada-en-zapopan/ar2855137,,"COMUNIDAD
02 MIN 00 SEG
Mariana Quintero
Guadalajara, México (10 agosto 2024) .-19:25 hrs
Una bicicleta blanca fue colocada sobre Avenida Juan Gil Preciado y Arco del Triunfo para honrar la memoria de la jóven ciclista Adela Margarita Armenta Quevedo, quien falleció en ese punto luego de ser atropellada por un vehículo el pasado lunes 5 de agosto."
43,nmas,10/08/2024,Ciclistas Exigen Mejores Condiciones Viales Para Los Usuarios de Bicicleta,trafilatura,trafilatura,345,0.3,https://www.nmas.com.mx/jalisco/sociedad/ciclistas-exigen-mejores-condiciones-viales-para-los-usuarios-bicicleta/,,"Derechos reservados Tritón Comunicaciones, S.A. de C.V., prohibido su uso o reproducción total o parcial.
Sociedad
Ciclistas Exigen Mejores Condiciones Viales Para Los Usuarios de Bicicleta
El colectivo Bicicleta Blanca realizó una rodada en honor a Adela Margarita Armenta Quevedo, una ciclista que perdió la vida este año en un accidente vial."
44,nmas,10/08/2024,Rodada en Zapopan Honra a Ciclista Atropellada; Colocan Bicicleta Blanca en el Lugar,trafilatura,trafilatura,375,0.31,https://www.nmas.com.mx/sociedad/rodada-zapopan-honra-ciclista-atropellada-colocan-bicicleta-blanca-el-lugar/,,"Derechos reservados Tritón Comunicaciones, S.A. de C.V., prohibido su uso o reproducción total o parcial.
Sociedad
Rodada en Zapopan Honra a Ciclista Atropellada; Colocan Bicicleta Blanca en el Lugar
En Zapopan, Jalisco, un colectivo realizó una rodada en honor a Adela Margarita Armenta, ciclista atropellada por una camioneta al intentar cruzar la Avenida Juan Gil Preciado"
45,NTR Guadalajara,05/08/2024,En 2024 ya van más muertes de ciclistas respecto al mismo periodo de 2023,trafilatura,trafilatura,1897,0.22,https://www.ntrguadalajara.com/post.php?id_nota=217568,,"Aún no termina agosto y en 2024 ya van más muertes de ciclistas en Jalisco respecto al mismo periodo del año anterior. Este lunes se añadió un deceso más con una atropellada por la mañana en la colonia Arcos de Zapopan.
Según las estadísticas de Bicicleta Blanca, hasta hoy iban 14 ciclistas fallecidos tras ser atropellados en el estado, mientras que el año pasado, hasta el mismo periodo, se registraban 11.
Yeriel Salcedo Torres, uno de los integrantes de esa organización, aseguró que este año podría rebasarse la cifra de 17 decesos de ciclistas registrada el año pasado, problemática que, además, va al alza desde el 2021.
""Iban 11 y ahorita ya vamos en 14, entonces ya pasamos el número y esperemos que la tendencia se detenga, (eso) o va en aumento y vamos a tener el año otra vez con aumento"", afirmó.
El también académico del Instituto Tecnológico y de Estudios Superiores de Occidente (ITESO), del Programa de Movilidad Urbana Sustentable, abundó que 2020 fue el año con menos muertes de este tipo con 13, pero la incidencia después subió a 15 en 2021; a 16 en 2022, y a 17 en 2023.
Cuestionado sobre las posibles causas de la problemática, indicó que son la falta de infraestructura para ciclistas, sobre todo en la zona periférica, y la velocidad de los conductores.
""Mucho de los siniestros viales que se han dado son en la periferia, entonces falta infraestructura para esas zonas donde se están dando los siniestros viales. También sigue siendo la velocidad uno de los indicadores, una de las causas (de las muertes), las altas velocidades"", afirmó.
La última víctima fue una mujer de 32 años que iba a su trabajo en bici. Murió atropellada sobre Juan Gil Preciado casi esquina con Arco del Triunfo.
Según testigos, una Chevrolet Tornado color tinto se pasó el alto, atropelló a la joven y luego se dio a la huida. El incidente quedó registrado a las 6:50 horas de este lunes.
jl/I"
46,Meganoticias,11/07/2024,"Aumenta infraestructura, pero no crece uso de la bicicleta",trafilatura,trafilatura,3682,0.1,https://www.meganoticias.mx/guadalajara/noticia/aumenta-infraestructura-pero-no-crece-uso-de-la-bicicleta/533626,,"Por:
                                                                    								Héctor Escamilla
                    							 
                    							
Guadalajara
Fecha: 11-07-2024
                                        Guadalajara
Fecha: 11-07-2024
Pese a las políticas públicas para incentivar el uso de la bicicleta en la Zona Metropolitana de Guadalajara, como es la construcción de ciclovías o programas como MiBici Pública, la utilización de este sistema de transporte no permea entre la población.
La Encuesta de Origen - Destino desarrollada por el Instituto Metropolitano de Planeación revela que apenas 1.9% de los viajes diarios en la ciudad se hacen en bicicleta. Otro dato revelador es que apenas uno de cada cuatro hogares en la ciudad cuenta con estas unidades. De hecho, el uso de la bicicleta entre los ciudadanos reporta una reducción, pues en 2021 se realizaban diariamente 2.7% de los viajes en este tipo de transporte.
Sin embargo es importante reconocer que el dato previo data de la pandemia y por las restricciones de movilidad se realizaban un millón 515 mil viajes diarios, mientras que en la normalidad se realizan 11.7 millones de viajes al día. Durante la emergencia sanitaria por el Covid-19 y para evitar las aglomeraciones en el transporte público, mucha gente comenzó a usar las bicis.
Este uso de la bici no va de la mano con la inversión realizada para la movilidad sustentable. Datos del gobierno del Estado expresan que en 2018 había 162 kilómetros de ciclovías, mientras que en 2023 se duplicaron a 339 kilómetros. En el caso del sistema MiBici, el programa se extendió a varias partes de la ciudad y hay un incremento de estaciones. Sin embargo, en cuanto a viajes, al programa le ha costado trabajo recuperarse tras la pandemia del Covid-19.
La encuesta muestran que sólo uno de cada cuatro viviendas en la ciudad cuentan con una bicicleta.
Automovilistas reconocen que dejarían sus vehículos motorizados si hubiera mejor infraestructura ciclista: ""Por supuesto que sí, excelente sería si hubiera una seguridad para los usuarios, por supuesto que lo haría, pero la verdad es que sí deja mucho que desear"", expresó Xóchitl Ramírez, automovilista. Esta idea fue compartida por Julissa García, usuaria de la bici: ""Me encanta andar en bici, creo que es muy bueno para nuestro medio ambiente y lo que falta es fomentarlo más y que estén los mecanismos, por ejemplo más ciclopuertos de MiBici. También más conciencia vial y también más ciclovías"", expresó.
Según los datos de la Encuesta Origen Destino 2023, es Zapotlanejo donde, del total de viajes realizados al día, más se llevan a cabo en bicicleta, con 3.5% del total. Tlaquepaque y Tonalá donde menos viajes la gente realiza en bici, con 1.3% y 1.1% del total de los viajes.
Se destaca que 71.6 por ciento de los viajes en bicicleta los hacen hombres y el rango de edad principal de usuarios es de los 18 a los 34 años de edad. También sobresalió que la mayoría de los viajes ciclistas se realizan en un rango horario de 7:00 a 9:00 de la mañana y tienen una duración promedio de 20 minutos, pero hay casos de viajes en los que se estiman más de 120 minutos en bicicleta.
En el AMG, la zona con el mayor número de viajes producidos en bicicleta es la que corresponde al Centro de Guadalajara. Esta cifra es significativamente superior a cualquier otra área del AMG. Le sigue la zona Constitución - Auditorio, con 13 mil 791 viajes y las zonas Tesistán y Oblatos con 10 mil 100 viajes.
Un dato relevante es que las dos primeras zonas, la Centro Guadalajara y Constitución ? Auditorio, cuentan con ciclovías y sistema de bicicleta pública MiBici, lo que implicaría atracción de usuarios."
